AssessmentID,StudentID,SubjectID,TestName,MaxMarks,MarksObtained
T4972,S1743,MECH105,Final Internal,100,69
T4973,S1744,CSE102,Internal 1,100,68
T4974,S1744,CSE101,Internal 2,100,68
T4975,S1744,CSE105,Model Exam,100,68
T4976,S1744,CSE102,Final Internal,100,68
T4977,S1745,MECH101,Internal 1,100,88
T4978,S1745,MECH102,Internal 2,100,88
T4979,S1745,MECH103,Model Exam,100,88
T4980,S1745,MECH104,Final Internal,100,88
T4981,S1746,CSE105,Internal 1,100,75
T4982,S1746,CSE101,Internal 2,100,75
T4983,S1746,CSE103,Model Exam,100,75
T4984,S1746,CSE103,Final Internal,100,75
T4985,S1747,CIVIL103,Internal 1,100,56
T4986,S1747,CIVIL103,Internal 2,100,53
T4987,S1747,CIVIL105,Model Exam,100,50
T4988,S1747,CIVIL103,Final Internal,100,46
T4989,S1748,CIVIL105,Internal 1,100,70
T4990,S1748,CIVIL101,Internal 2,100,70
T4991,S1748,CIVIL104,Model Exam,100,70
T4992,S1748,CIVIL103,Final Internal,100,70
T4993,S1749,CSE102,Internal 1,100,35
T4994,S1749,CSE104,Internal 2,100,35
T4995,S1749,CSE104,Model Exam,100,35
T4996,S1749,CSE101,Final Internal,100,35
T4997,S1750,CIVIL105,Internal 1,100,57
T4998,S1750,CIVIL105,Internal 2,100,55
T4999,S1750,CIVIL103,Model Exam,100,50
T5000,S1750,CIVIL105,Final Internal,100,47
T5001,S1751,CSE102,Internal 1,100,48
T5002,S1751,CSE104,Internal 2,100,46
T5003,S1751,CSE103,Model Exam,100,41
T5004,S1751,CSE101,Final Internal,100,40
T5005,S1752,CIVIL101,Internal 1,100,92
T5006,S1752,CIVIL103,Internal 2,100,92
T5007,S1752,CIVIL102,Model Exam,100,92
T5008,S1752,CIVIL105,Final Internal,100,92
T5009,S1753,EEE104,Internal 1,100,85
T5010,S1753,EEE102,Internal 2,100,85
T5011,S1753,EEE101,Model Exam,100,85
T5012,S1753,EEE104,Final Internal,100,85
T5013,S1754,CIVIL102,Internal 1,100,75
T5014,S1754,CIVIL102,Internal 2,100,75
T5015,S1754,CIVIL103,Model Exam,100,75
T5016,S1754,CIVIL103,Final Internal,100,75
T5017,S1755,CIVIL102,Internal 1,100,53
T5018,S1755,CIVIL101,Internal 2,100,48
T5019,S1755,CIVIL103,Model Exam,100,46
T5020,S1755,CIVIL103,Final Internal,100,43
T5021,S1756,CSE104,Internal 1,100,48
T5022,S1756,CSE103,Internal 2,100,47
T5023,S1756,CSE105,Model Exam,100,46
T5024,S1756,CSE101,Final Internal,100,41
T5025,S1757,CSE101,Internal 1,100,93
T5026,S1757,CSE103,Internal 2,100,93
T5027,S1757,CSE104,Model Exam,100,93
T5028,S1757,CSE105,Final Internal,100,93
T5029,S1758,EEE101,Internal 1,100,87
T5030,S1758,EEE105,Internal 2,100,87
T5031,S1758,EEE104,Model Exam,100,87
T5032,S1758,EEE105,Final Internal,100,87
T5033,S1759,EEE101,Internal 1,100,82
T5034,S1759,EEE101,Internal 2,100,82
T5035,S1759,EEE105,Model Exam,100,82
T5036,S1759,EEE104,Final Internal,100,82
T5037,S1760,EEE102,Internal 1,100,83
T5038,S1760,EEE105,Internal 2,100,83
T5039,S1760,EEE105,Model Exam,100,83
T5040,S1760,EEE104,Final Internal,100,83
T5041,S1761,MECH101,Internal 1,100,76
T5042,S1761,MECH105,Internal 2,100,76
T5043,S1761,MECH101,Model Exam,100,76
T5044,S1761,MECH102,Final Internal,100,76
T5045,S1762,CIVIL103,Internal 1,100,45
T5046,S1762,CIVIL105,Internal 2,100,45
T5047,S1762,CIVIL102,Model Exam,100,45
T5048,S1762,CIVIL105,Final Internal,100,45
T5049,S1763,EEE105,Internal 1,100,71
T5050,S1763,EEE103,Internal 2,100,71
T5051,S1763,EEE101,Model Exam,100,71
T5052,S1763,EEE103,Final Internal,100,71
T5053,S1764,EEE103,Internal 1,100,61
T5054,S1764,EEE105,Internal 2,100,61
T5055,S1764,EEE104,Model Exam,100,61
T5056,S1764,EEE102,Final Internal,100,61
T5057,S1765,ECE103,Internal 1,100,35
T5058,S1765,ECE103,Internal 2,100,35
T5059,S1765,ECE101,Model Exam,100,35
T5060,S1765,ECE105,Final Internal,100,35
T5061,S1766,CIVIL102,Internal 1,100,56
T5062,S1766,CIVIL104,Internal 2,100,56
T5063,S1766,CIVIL104,Model Exam,100,56
T5064,S1766,CIVIL104,Final Internal,100,56
T5065,S1767,MECH102,Internal 1,100,54
T5066,S1767,MECH104,Internal 2,100,54
T5067,S1767,MECH105,Model Exam,100,54
T5068,S1767,MECH105,Final Internal,100,54
T5069,S1768,CIVIL104,Internal 1,100,55
T5070,S1768,CIVIL104,Internal 2,100,52
T5071,S1768,CIVIL101,Model Exam,100,50
T5072,S1768,CIVIL102,Final Internal,100,48
T5073,S1769,CIVIL103,Internal 1,100,56
T5074,S1769,CIVIL102,Internal 2,100,54
T5075,S1769,CIVIL101,Model Exam,100,52
T5076,S1769,CIVIL105,Final Internal,100,51
T5077,S1770,MECH102,Internal 1,100,91
T5078,S1770,MECH103,Internal 2,100,91
T5079,S1770,MECH101,Model Exam,100,91
T5080,S1770,MECH104,Final Internal,100,91
T5081,S1771,ECE104,Internal 1,100,66
T5082,S1771,ECE101,Internal 2,100,66
T5083,S1771,ECE101,Model Exam,100,66
T5084,S1771,ECE105,Final Internal,100,66
T5085,S1772,EEE104,Internal 1,100,68
T5086,S1772,EEE101,Internal 2,100,68
T5087,S1772,EEE103,Model Exam,100,68
T5088,S1772,EEE104,Final Internal,100,68
T5089,S1773,MECH104,Internal 1,100,49
T5090,S1773,MECH104,Internal 2,100,49
T5091,S1773,MECH101,Model Exam,100,49
T5092,S1773,MECH104,Final Internal,100,49
T5093,S1774,CSE103,Internal 1,100,49
T5094,S1774,CSE101,Internal 2,100,48
T5095,S1774,CSE101,Model Exam,100,44
T5096,S1774,CSE103,Final Internal,100,43
T5097,S1775,MECH103,Internal 1,100,71
T5098,S1775,MECH105,Internal 2,100,71
T5099,S1775,MECH101,Model Exam,100,71
T5100,S1775,MECH104,Final Internal,100,71
T5101,S1776,CSE105,Internal 1,100,74
T5102,S1776,CSE104,Internal 2,100,74
T5103,S1776,CSE105,Model Exam,100,74
T5104,S1776,CSE103,Final Internal,100,74
T5105,S1777,ECE103,Internal 1,100,48
T5106,S1777,ECE104,Internal 2,100,45
T5107,S1777,ECE101,Model Exam,100,41
T5108,S1777,ECE103,Final Internal,100,40
T5109,S1778,CIVIL101,Internal 1,100,96
T5110,S1778,CIVIL102,Internal 2,100,96
T5111,S1778,CIVIL102,Model Exam,100,96
T5112,S1778,CIVIL103,Final Internal,100,96
T5113,S1779,CIVIL103,Internal 1,100,49
T5114,S1779,CIVIL102,Internal 2,100,49
T5115,S1779,CIVIL105,Model Exam,100,49
T5116,S1779,CIVIL102,Final Internal,100,49
T5117,S1780,EEE105,Internal 1,100,74
T5118,S1780,EEE105,Internal 2,100,74
T5119,S1780,EEE101,Model Exam,100,74
T5120,S1780,EEE102,Final Internal,100,74
T5121,S1781,EEE101,Internal 1,100,35
T5122,S1781,EEE104,Internal 2,100,35
T5123,S1781,EEE104,Model Exam,100,35
T5124,S1781,EEE105,Final Internal,100,35
T5125,S1782,CIVIL105,Internal 1,100,44
T5126,S1782,CIVIL103,Internal 2,100,43
T5127,S1782,CIVIL104,Model Exam,100,38
T5128,S1782,CIVIL101,Final Internal,100,36
T5129,S1783,MECH102,Internal 1,100,80
T5130,S1783,MECH104,Internal 2,100,80
T5131,S1783,MECH102,Model Exam,100,80
T5132,S1783,MECH105,Final Internal,100,80
T5133,S1784,EEE101,Internal 1,100,35
T5134,S1784,EEE103,Internal 2,100,35
T5135,S1784,EEE105,Model Exam,100,35
T5136,S1784,EEE105,Final Internal,100,35
T5137,S1785,ECE103,Internal 1,100,96
T5138,S1785,ECE105,Internal 2,100,96
T5139,S1785,ECE102,Model Exam,100,96
T5140,S1785,ECE102,Final Internal,100,96
T5141,S1786,ECE104,Internal 1,100,99
T5142,S1786,ECE103,Internal 2,100,99
T5143,S1786,ECE103,Model Exam,100,99
T5144,S1786,ECE102,Final Internal,100,99
T5145,S1787,MECH105,Internal 1,100,82
T5146,S1787,MECH101,Internal 2,100,82
T5147,S1787,MECH102,Model Exam,100,82
T5148,S1787,MECH105,Final Internal,100,82
T5149,S1788,CSE102,Internal 1,100,94
T5150,S1788,CSE102,Internal 2,100,94
T5151,S1788,CSE102,Model Exam,100,94
T5152,S1788,CSE104,Final Internal,100,94
T5153,S1789,MECH102,Internal 1,100,83
T5154,S1789,MECH102,Internal 2,100,83
T5155,S1789,MECH105,Model Exam,100,83
T5156,S1789,MECH103,Final Internal,100,83
T5157,S1790,MECH104,Internal 1,100,75
T5158,S1790,MECH101,Internal 2,100,75
T5159,S1790,MECH105,Model Exam,100,75
T5160,S1790,MECH103,Final Internal,100,75
T5161,S1791,EEE105,Internal 1,100,88
T5162,S1791,EEE101,Internal 2,100,88
T5163,S1791,EEE103,Model Exam,100,88
T5164,S1791,EEE105,Final Internal,100,88
T5165,S1792,EEE103,Internal 1,100,35
T5166,S1792,EEE105,Internal 2,100,35
T5167,S1792,EEE101,Model Exam,100,35
T5168,S1792,EEE103,Final Internal,100,35
T5169,S1793,ECE103,Internal 1,100,35
T5170,S1793,ECE101,Internal 2,100,35
T5171,S1793,ECE101,Model Exam,100,35
T5172,S1793,ECE104,Final Internal,100,35
T5173,S1794,MECH103,Internal 1,100,70
T5174,S1794,MECH104,Internal 2,100,70
T5175,S1794,MECH105,Model Exam,100,70
T5176,S1794,MECH103,Final Internal,100,70
T5177,S1795,EEE103,Internal 1,100,44
T5178,S1795,EEE104,Internal 2,100,40
T5179,S1795,EEE101,Model Exam,100,35
T5180,S1795,EEE105,Final Internal,100,35
T5181,S1796,EEE103,Internal 1,100,81
T5182,S1796,EEE105,Internal 2,100,81
T5183,S1796,EEE104,Model Exam,100,81
T5184,S1796,EEE103,Final Internal,100,81
T5185,S1797,CSE105,Internal 1,100,44
T5186,S1797,CSE101,Internal 2,100,41
T5187,S1797,CSE104,Model Exam,100,36
T5188,S1797,CSE102,Final Internal,100,35
T5189,S1798,EEE101,Internal 1,100,99
T5190,S1798,EEE103,Internal 2,100,99
T5191,S1798,EEE101,Model Exam,100,99
T5192,S1798,EEE105,Final Internal,100,99
T5193,S1799,ECE101,Internal 1,100,39
T5194,S1799,ECE104,Internal 2,100,38
T5195,S1799,ECE101,Model Exam,100,37
T5196,S1799,ECE102,Final Internal,100,35
T5197,S1800,MECH102,Internal 1,100,81
T5198,S1800,MECH105,Internal 2,100,81
T5199,S1800,MECH101,Model Exam,100,81
T5200,S1800,MECH102,Final Internal,100,81
T5201,S1801,ECE102,Internal 1,100,90
T5202,S1801,ECE104,Internal 2,100,90
T5203,S1801,ECE102,Model Exam,100,90
T5204,S1801,ECE103,Final Internal,100,90
T5205,S1802,ECE101,Internal 1,100,80
T5206,S1802,ECE104,Internal 2,100,80
T5207,S1802,ECE105,Model Exam,100,80
T5208,S1802,ECE104,Final Internal,100,80
T5209,S1803,CSE104,Internal 1,100,68
T5210,S1803,CSE105,Internal 2,100,68
T5211,S1803,CSE102,Model Exam,100,68
T5212,S1803,CSE102,Final Internal,100,68
T5213,S1804,CIVIL105,Internal 1,100,56
T5214,S1804,CIVIL101,Internal 2,100,53
T5215,S1804,CIVIL105,Model Exam,100,49
T5216,S1804,CIVIL102,Final Internal,100,44
T5217,S1805,CSE102,Internal 1,100,76
T5218,S1805,CSE104,Internal 2,100,76
T5219,S1805,CSE105,Model Exam,100,76
T5220,S1805,CSE104,Final Internal,100,76
T5221,S1806,ECE105,Internal 1,100,78
T5222,S1806,ECE103,Internal 2,100,78
T5223,S1806,ECE105,Model Exam,100,78
T5224,S1806,ECE101,Final Internal,100,78
T5225,S1807,EEE101,Internal 1,100,51
T5226,S1807,EEE102,Internal 2,100,48
T5227,S1807,EEE102,Model Exam,100,47
T5228,S1807,EEE102,Final Internal,100,46
T5229,S1808,CIVIL102,Internal 1,100,93
T5230,S1808,CIVIL103,Internal 2,100,93
T5231,S1808,CIVIL104,Model Exam,100,93
T5232,S1808,CIVIL104,Final Internal,100,93
T5233,S1809,CIVIL103,Internal 1,100,49
T5234,S1809,CIVIL102,Internal 2,100,44
T5235,S1809,CIVIL104,Model Exam,100,41
T5236,S1809,CIVIL103,Final Internal,100,39
T5237,S1810,ECE102,Internal 1,100,48
T5238,S1810,ECE102,Internal 2,100,46
T5239,S1810,ECE101,Model Exam,100,41
T5240,S1810,ECE102,Final Internal,100,36
T5241,S1811,MECH102,Internal 1,100,66
T5242,S1811,MECH102,Internal 2,100,66
T5243,S1811,MECH101,Model Exam,100,66
T5244,S1811,MECH103,Final Internal,100,66
T5245,S1812,EEE104,Internal 1,100,35
T5246,S1812,EEE104,Internal 2,100,35
T5247,S1812,EEE101,Model Exam,100,35
T5248,S1812,EEE104,Final Internal,100,35
T5249,S1813,CIVIL102,Internal 1,100,79
T5250,S1813,CIVIL102,Internal 2,100,79
T5251,S1813,CIVIL101,Model Exam,100,79
T5252,S1813,CIVIL105,Final Internal,100,79
T5253,S1814,EEE103,Internal 1,100,83
T5254,S1814,EEE104,Internal 2,100,83
T5255,S1814,EEE104,Model Exam,100,83
T5256,S1814,EEE102,Final Internal,100,83
T5257,S1815,ECE101,Internal 1,100,46
T5258,S1815,ECE103,Internal 2,100,41
T5259,S1815,ECE103,Model Exam,100,36
T5260,S1815,ECE102,Final Internal,100,35
T5261,S1816,MECH101,Internal 1,100,72
T5262,S1816,MECH105,Internal 2,100,72
T5263,S1816,MECH102,Model Exam,100,72
T5264,S1816,MECH101,Final Internal,100,72
T5265,S1817,CIVIL103,Internal 1,100,94
T5266,S1817,CIVIL102,Internal 2,100,94
T5267,S1817,CIVIL103,Model Exam,100,94
T5268,S1817,CIVIL103,Final Internal,100,94
T5269,S1818,CIVIL102,Internal 1,100,78
T5270,S1818,CIVIL105,Internal 2,100,78
T5271,S1818,CIVIL102,Model Exam,100,78
T5272,S1818,CIVIL105,Final Internal,100,78
T5273,S1819,ECE101,Internal 1,100,78
T5274,S1819,ECE104,Internal 2,100,78
T5275,S1819,ECE104,Model Exam,100,78
T5276,S1819,ECE105,Final Internal,100,78
T5277,S1820,CSE103,Internal 1,100,76
T5278,S1820,CSE103,Internal 2,100,76
T5279,S1820,CSE102,Model Exam,100,76
T5280,S1820,CSE103,Final Internal,100,76
T5281,S1821,CIVIL103,Internal 1,100,69
T5282,S1821,CIVIL105,Internal 2,100,69
T5283,S1821,CIVIL104,Model Exam,100,69
T5284,S1821,CIVIL103,Final Internal,100,69
T5285,S1822,MECH101,Internal 1,100,74
T5286,S1822,MECH104,Internal 2,100,74
T5287,S1822,MECH101,Model Exam,100,74
T5288,S1822,MECH105,Final Internal,100,74
T5289,S1823,EEE102,Internal 1,100,69
T5290,S1823,EEE102,Internal 2,100,69
T5291,S1823,EEE104,Model Exam,100,69
T5292,S1823,EEE102,Final Internal,100,69
T5293,S1824,CSE105,Internal 1,100,66
T5294,S1824,CSE105,Internal 2,100,66
T5295,S1824,CSE102,Model Exam,100,66
T5296,S1824,CSE102,Final Internal,100,66
T5297,S1825,EEE102,Internal 1,100,83
T5298,S1825,EEE103,Internal 2,100,83
T5299,S1825,EEE104,Model Exam,100,83
T5300,S1825,EEE101,Final Internal,100,83
T5301,S1826,MECH101,Internal 1,100,80
T5302,S1826,MECH104,Internal 2,100,80
T5303,S1826,MECH103,Model Exam,100,80
T5304,S1826,MECH101,Final Internal,100,80
T5305,S1827,CSE103,Internal 1,100,66
T5306,S1827,CSE101,Internal 2,100,66
T5307,S1827,CSE104,Model Exam,100,66
T5308,S1827,CSE103,Final Internal,100,66
T5309,S1828,EEE102,Internal 1,100,78
T5310,S1828,EEE103,Internal 2,100,78
T5311,S1828,EEE102,Model Exam,100,78
T5312,S1828,EEE104,Final Internal,100,78
T5313,S1829,EEE103,Internal 1,100,35
T5314,S1829,EEE101,Internal 2,100,35
T5315,S1829,EEE103,Model Exam,100,35
T5316,S1829,EEE102,Final Internal,100,35
T5317,S1830,MECH103,Internal 1,100,85
T5318,S1830,MECH105,Internal 2,100,85
T5319,S1830,MECH105,Model Exam,100,85
T5320,S1830,MECH105,Final Internal,100,85
T5321,S1831,MECH105,Internal 1,100,70
T5322,S1831,MECH102,Internal 2,100,70
T5323,S1831,MECH105,Model Exam,100,70
T5324,S1831,MECH104,Final Internal,100,70
T5325,S1832,CIVIL101,Internal 1,100,41
T5326,S1832,CIVIL104,Internal 2,100,41
T5327,S1832,CIVIL101,Model Exam,100,41
T5328,S1832,CIVIL104,Final Internal,100,41
T5329,S1833,CIVIL103,Internal 1,100,82
T5330,S1833,CIVIL104,Internal 2,100,82
T5331,S1833,CIVIL102,Model Exam,100,82
T5332,S1833,CIVIL105,Final Internal,100,82
T5333,S1834,EEE101,Internal 1,100,47
T5334,S1834,EEE101,Internal 2,100,42
T5335,S1834,EEE104,Model Exam,100,37
T5336,S1834,EEE104,Final Internal,100,35
T5337,S1835,EEE101,Internal 1,100,48
T5338,S1835,EEE105,Internal 2,100,47
T5339,S1835,EEE103,Model Exam,100,43
T5340,S1835,EEE105,Final Internal,100,42
T5341,S1836,EEE101,Internal 1,100,87
T5342,S1836,EEE101,Internal 2,100,87
T5343,S1836,EEE103,Model Exam,100,87
T5344,S1836,EEE103,Final Internal,100,87
T5345,S1837,MECH102,Internal 1,100,83
T5346,S1837,MECH105,Internal 2,100,83
T5347,S1837,MECH103,Model Exam,100,83
T5348,S1837,MECH101,Final Internal,100,83
T5349,S1838,EEE105,Internal 1,100,68
T5350,S1838,EEE105,Internal 2,100,68
T5351,S1838,EEE103,Model Exam,100,68
T5352,S1838,EEE103,Final Internal,100,68
T5353,S1839,MECH104,Internal 1,100,54
T5354,S1839,MECH104,Internal 2,100,54
T5355,S1839,MECH105,Model Exam,100,54
T5356,S1839,MECH102,Final Internal,100,54
T5357,S1840,ECE101,Internal 1,100,62
T5358,S1840,ECE105,Internal 2,100,62
T5359,S1840,ECE101,Model Exam,100,62
T5360,S1840,ECE105,Final Internal,100,62
T5361,S1841,EEE105,Internal 1,100,52
T5362,S1841,EEE104,Internal 2,100,51
T5363,S1841,EEE104,Model Exam,100,49
T5364,S1841,EEE104,Final Internal,100,45
T5365,S1842,CSE102,Internal 1,100,68
T5366,S1842,CSE105,Internal 2,100,68
T5367,S1842,CSE101,Model Exam,100,68
T5368,S1842,CSE101,Final Internal,100,68
T5369,S1843,CIVIL102,Internal 1,100,76
T5370,S1843,CIVIL103,Internal 2,100,76
T5371,S1843,CIVIL103,Model Exam,100,76
T5372,S1843,CIVIL102,Final Internal,100,76
T5373,S1844,EEE102,Internal 1,100,80
T5374,S1844,EEE105,Internal 2,100,80
T5375,S1844,EEE103,Model Exam,100,80
T5376,S1844,EEE104,Final Internal,100,80
T5377,S1845,CIVIL101,Internal 1,100,75
T5378,S1845,CIVIL101,Internal 2,100,75
T5379,S1845,CIVIL102,Model Exam,100,75
T5380,S1845,CIVIL101,Final Internal,100,75
T5381,S1846,CSE104,Internal 1,100,67
T5382,S1846,CSE105,Internal 2,100,67
T5383,S1846,CSE102,Model Exam,100,67
T5384,S1846,CSE101,Final Internal,100,67
T5385,S1847,MECH103,Internal 1,100,41
T5386,S1847,MECH101,Internal 2,100,40
T5387,S1847,MECH103,Model Exam,100,37
T5388,S1847,MECH101,Final Internal,100,36
T5389,S1848,CSE102,Internal 1,100,92
T5390,S1848,CSE101,Internal 2,100,92
T5391,S1848,CSE104,Model Exam,100,92
T5392,S1848,CSE104,Final Internal,100,92
T5393,S1849,CSE101,Internal 1,100,44
T5394,S1849,CSE101,Internal 2,100,42
T5395,S1849,CSE105,Model Exam,100,39
T5396,S1849,CSE102,Final Internal,100,35
T5397,S1850,MECH102,Internal 1,100,38
T5398,S1850,MECH104,Internal 2,100,37
T5399,S1850,MECH102,Model Exam,100,35
T5400,S1850,MECH101,Final Internal,100,35
T5401,S1851,MECH101,Internal 1,100,49
T5402,S1851,MECH105,Internal 2,100,48
T5403,S1851,MECH103,Model Exam,100,44
T5404,S1851,MECH102,Final Internal,100,41
T5405,S1852,MECH101,Internal 1,100,86
T5406,S1852,MECH101,Internal 2,100,86
T5407,S1852,MECH104,Model Exam,100,86
T5408,S1852,MECH101,Final Internal,100,86
T5409,S1853,CSE104,Internal 1,100,55
T5410,S1853,CSE103,Internal 2,100,51
T5411,S1853,CSE102,Model Exam,100,46
T5412,S1853,CSE105,Final Internal,100,41
T5413,S1854,CSE101,Internal 1,100,79
T5414,S1854,CSE104,Internal 2,100,79
T5415,S1854,CSE105,Model Exam,100,79
T5416,S1854,CSE104,Final Internal,100,79
T5417,S1855,CSE101,Internal 1,100,65
T5418,S1855,CSE102,Internal 2,100,65
T5419,S1855,CSE101,Model Exam,100,65
T5420,S1855,CSE103,Final Internal,100,65
T5421,S1856,CIVIL103,Internal 1,100,42
T5422,S1856,CIVIL105,Internal 2,100,40
T5423,S1856,CIVIL105,Model Exam,100,39
T5424,S1856,CIVIL103,Final Internal,100,37
T5425,S1857,CIVIL101,Internal 1,100,73
T5426,S1857,CIVIL102,Internal 2,100,73
T5427,S1857,CIVIL103,Model Exam,100,73
T5428,S1857,CIVIL105,Final Internal,100,73
T5429,S1858,ECE103,Internal 1,100,72
T5430,S1858,ECE101,Internal 2,100,72
T5431,S1858,ECE103,Model Exam,100,72
T5432,S1858,ECE103,Final Internal,100,72
T5433,S1859,CIVIL103,Internal 1,100,52
T5434,S1859,CIVIL105,Internal 2,100,50
T5435,S1859,CIVIL101,Model Exam,100,45
T5436,S1859,CIVIL102,Final Internal,100,40
T5437,S1860,CIVIL102,Internal 1,100,71
T5438,S1860,CIVIL105,Internal 2,100,71
T5439,S1860,CIVIL103,Model Exam,100,71
T5440,S1860,CIVIL105,Final Internal,100,71
T5441,S1861,CSE102,Internal 1,100,79
T5442,S1861,CSE104,Internal 2,100,79
T5443,S1861,CSE105,Model Exam,100,79
T5444,S1861,CSE104,Final Internal,100,79
T5445,S1862,MECH105,Internal 1,100,90
T5446,S1862,MECH104,Internal 2,100,90
T5447,S1862,MECH105,Model Exam,100,90
T5448,S1862,MECH101,Final Internal,100,90
T5449,S1863,MECH105,Internal 1,100,87
T5450,S1863,MECH104,Internal 2,100,87
T5451,S1863,MECH105,Model Exam,100,87
T5452,S1863,MECH104,Final Internal,100,87
T5453,S1864,ECE104,Internal 1,100,91
T5454,S1864,ECE105,Internal 2,100,91
T5455,S1864,ECE105,Model Exam,100,91
T5456,S1864,ECE101,Final Internal,100,91
T5457,S1865,CSE102,Internal 1,100,82
T5458,S1865,CSE103,Internal 2,100,82
T5459,S1865,CSE102,Model Exam,100,82
T5460,S1865,CSE101,Final Internal,100,82
T5461,S1866,ECE101,Internal 1,100,81
T5462,S1866,ECE102,Internal 2,100,81
T5463,S1866,ECE101,Model Exam,100,81
T5464,S1866,ECE103,Final Internal,100,81
T5465,S1867,MECH105,Internal 1,100,35
T5466,S1867,MECH103,Internal 2,100,35
T5467,S1867,MECH104,Model Exam,100,35
T5468,S1867,MECH101,Final Internal,100,35
T5469,S1868,EEE103,Internal 1,100,57
T5470,S1868,EEE103,Internal 2,100,53
T5471,S1868,EEE105,Model Exam,100,51
T5472,S1868,EEE102,Final Internal,100,48
T5473,S1869,CIVIL101,Internal 1,100,77
T5474,S1869,CIVIL103,Internal 2,100,77
T5475,S1869,CIVIL103,Model Exam,100,77
T5476,S1869,CIVIL104,Final Internal,100,77
T5477,S1870,ECE105,Internal 1,100,81
T5478,S1870,ECE101,Internal 2,100,81
T5479,S1870,ECE104,Model Exam,100,81
T5480,S1870,ECE103,Final Internal,100,81
T5481,S1871,EEE103,Internal 1,100,85
T5482,S1871,EEE104,Internal 2,100,85
T5483,S1871,EEE103,Model Exam,100,85
T5484,S1871,EEE105,Final Internal,100,85
T5485,S1872,ECE105,Internal 1,100,72
T5486,S1872,ECE102,Internal 2,100,72
T5487,S1872,ECE104,Model Exam,100,72
T5488,S1872,ECE104,Final Internal,100,72
T5489,S1873,CSE103,Internal 1,100,55
T5490,S1873,CSE101,Internal 2,100,53
T5491,S1873,CSE102,Model Exam,100,52
T5492,S1873,CSE105,Final Internal,100,50
T5493,S1874,CSE103,Internal 1,100,81
T5494,S1874,CSE104,Internal 2,100,81
T5495,S1874,CSE102,Model Exam,100,81
T5496,S1874,CSE101,Final Internal,100,81
T5497,S1875,CSE102,Internal 1,100,87
T5498,S1875,CSE101,Internal 2,100,87
T5499,S1875,CSE105,Model Exam,100,87
T5500,S1875,CSE103,Final Internal,100,87
T5501,S1876,CSE103,Internal 1,100,72
T5502,S1876,CSE105,Internal 2,100,72
T5503,S1876,CSE104,Model Exam,100,72
T5504,S1876,CSE102,Final Internal,100,72
T5505,S1877,MECH103,Internal 1,100,70
T5506,S1877,MECH103,Internal 2,100,70
T5507,S1877,MECH105,Model Exam,100,70
T5508,S1877,MECH102,Final Internal,100,70
T5509,S1878,CSE101,Internal 1,100,66
T5510,S1878,CSE103,Internal 2,100,66
T5511,S1878,CSE101,Model Exam,100,66
T5512,S1878,CSE104,Final Internal,100,66
T5513,S1879,ECE103,Internal 1,100,57
T5514,S1879,ECE104,Internal 2,100,57
T5515,S1879,ECE101,Model Exam,100,57
T5516,S1879,ECE102,Final Internal,100,57
T5517,S1880,CIVIL103,Internal 1,100,87
T5518,S1880,CIVIL105,Internal 2,100,87
T5519,S1880,CIVIL101,Model Exam,100,87
T5520,S1880,CIVIL102,Final Internal,100,87
T5521,S1881,MECH103,Internal 1,100,65
T5522,S1881,MECH105,Internal 2,100,65
T5523,S1881,MECH105,Model Exam,100,65
T5524,S1881,MECH101,Final Internal,100,65
T5525,S1882,EEE103,Internal 1,100,83
T5526,S1882,EEE101,Internal 2,100,83
T5527,S1882,EEE104,Model Exam,100,83
T5528,S1882,EEE101,Final Internal,100,83
T5529,S1883,CIVIL101,Internal 1,100,57
T5530,S1883,CIVIL105,Internal 2,100,53
T5531,S1883,CIVIL101,Model Exam,100,50
T5532,S1883,CIVIL103,Final Internal,100,49
T5533,S1884,EEE105,Internal 1,100,81
T5534,S1884,EEE103,Internal 2,100,81
T5535,S1884,EEE103,Model Exam,100,81
T5536,S1884,EEE101,Final Internal,100,81
T5537,S1885,MECH101,Internal 1,100,92
T5538,S1885,MECH104,Internal 2,100,92
T5539,S1885,MECH101,Model Exam,100,92
T5540,S1885,MECH104,Final Internal,100,92
T5541,S1886,ECE105,Internal 1,100,71
T5542,S1886,ECE101,Internal 2,100,71
T5543,S1886,ECE104,Model Exam,100,71
T5544,S1886,ECE101,Final Internal,100,71
T5545,S1887,CIVIL104,Internal 1,100,95
T5546,S1887,CIVIL101,Internal 2,100,95
T5547,S1887,CIVIL102,Model Exam,100,95
T5548,S1887,CIVIL104,Final Internal,100,95
T5549,S1888,CIVIL105,Internal 1,100,68
T5550,S1888,CIVIL105,Internal 2,100,68
T5551,S1888,CIVIL102,Model Exam,100,68
T5552,S1888,CIVIL105,Final Internal,100,68
T5553,S1889,CSE105,Internal 1,100,50
T5554,S1889,CSE105,Internal 2,100,46
T5555,S1889,CSE105,Model Exam,100,43
T5556,S1889,CSE104,Final Internal,100,38
T5557,S1890,CIVIL102,Internal 1,100,46
T5558,S1890,CIVIL103,Internal 2,100,45
T5559,S1890,CIVIL105,Model Exam,100,43
T5560,S1890,CIVIL105,Final Internal,100,40
T5561,S1891,CSE104,Internal 1,100,54
T5562,S1891,CSE104,Internal 2,100,50
T5563,S1891,CSE102,Model Exam,100,49
T5564,S1891,CSE101,Final Internal,100,47
T5565,S1892,CSE103,Internal 1,100,47
T5566,S1892,CSE102,Internal 2,100,43
